Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.68,1.2,15.4,69,,,15.4,69,,,15.4,69,0.0,15.4,,,,15.4,15.4,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.3,1.0,14.3,48,,,14.3,48,,,14.3,48,0.0,14.3,,,,14.3,14.3,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.11,1.0,9.8,82,,,9.8,82,,,9.8,82,0.0,9.8,,,,9.8,9.8,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.99,1.0,13.0,80,,,13.0,80,,,13.0,80,0.0,13.0,,,,13.0,13.0,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.82,1.2,15.0,61,,,15.0,61,,,15.0,61,0.0,15.0,,,,15.0,15.0,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,2.52,1.0,11.4,59,,,11.4,59,,,11.4,59,0.0,11.4,,,,11.4,11.4,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.61,1.2,16.3,68,,,16.3,68,,,16.3,68,0.0,16.3,,,,16.3,16.3,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.71,1.0,12.5,71,,,12.5,71,,,12.5,71,0.0,12.5,,,,12.5,12.5,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.65,1.2,11.5,74,,,11.5,74,,,11.5,74,0.0,11.5,,,,11.5,11.5,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.35,1.6,13.6,52,,,13.6,52,,,13.6,52,0.0,13.6,,,,13.6,13.6,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,2.52,1.0,13.8,67,,,13.8,67,,,13.8,67,0.0,13.8,,,,13.8,13.8,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.5,1.0,17.2,69,,,17.2,69,,,17.2,69,0.0,17.2,,,,17.2,17.2,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,2.15,1.2,14.3,80,,,14.3,80,,,14.3,80,0.0,14.3,,,,14.3,14.3,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.76,1.0,15.6,70,,,15.6,70,,,15.6,70,0.0,15.6,,,,15.6,15.6,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.48,1.0,10.0,66,,,10.0,66,,,10.0,66,0.0,10.0,,,,10.0,10.0,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.98,1.0,8.9,66,,,8.9,66,,,8.9,66,0.0,8.9,,,,8.9,8.9,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.59,1.0,12.3,45,,,12.3,45,,,12.3,45,0.0,12.3,,,,12.3,12.3,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.58,1.6,8.5,53,,,8.5,53,,,8.5,53,0.0,8.5,,,,8.5,8.5,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.85,1.0,12.8,54,,,12.8,54,,,12.8,54,0.0,12.8,,,,12.8,12.8,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.17,1.4,10.3,68,,,10.3,68,,,10.3,68,0.0,10.3,,,,10.3,10.3,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.78,1.2,9.4,61,,,9.4,61,,,9.4,61,0.0,9.4,,,,9.4,9.4,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.6,1.0,12.6,76,,,12.6,76,,,12.6,76,0.0,12.6,,,,12.6,12.6,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.55,2.0,12.6,59,,,12.6,59,,,12.6,59,0.0,12.6,,,,12.6,12.6,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.34,1.0,12.1,70,,,12.1,70,,,12.1,70,0.0,12.1,,,,12.1,12.1,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.5,1.2,13.9,72,,,13.9,72,,,13.9,72,0.0,13.9,,,,13.9,13.9,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,2.25,1.4,12.6,79,,,12.6,79,,,12.6,79,0.0,12.6,,,,12.6,12.6,,,17.9,6.1,8.4,9.5,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.47,1.0,14.1,68,,,14.1,68,,,14.1,68,0.0,14.1,,,,14.1,14.1,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.65,1.0,13.8,61,,,13.8,61,,,13.8,61,0.0,13.8,,,,13.8,13.8,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.03,2.0,12.5,54,,,12.5,54,,,12.5,54,0.0,12.5,,,,12.5,12.5,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.66,1.2,11.5,66,,,11.5,66,,,11.5,66,0.0,11.5,,,,11.5,11.5,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.67,1.2,13.9,74,,,13.9,74,,,13.9,74,0.0,13.9,,,,13.9,13.9,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,2.03,2.0,11.6,67,,,11.6,67,,,11.6,67,0.0,11.6,,,,11.6,11.6,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.95,1.2,11.6,64,,,11.6,64,,,11.6,64,0.0,11.6,,,,11.6,11.6,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.16,1.2,12.2,52,,,12.2,52,,,12.2,52,0.0,12.2,,,,12.2,12.2,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.41,1.4,12.6,62,,,12.6,62,,,12.6,62,0.0,12.6,,,,12.6,12.6,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,2.52,1.0,11.4,68,,,11.4,68,,,11.4,68,0.0,11.4,,,,11.4,11.4,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.85,1.0,12.9,64,,,12.9,64,,,12.9,64,0.0,12.9,,,,12.9,12.9,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.56,1.2,14.4,69,,,14.4,69,,,14.4,69,0.0,14.4,,,,14.4,14.4,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,2.18,1.4,12.8,69,,,12.8,69,,,12.8,69,0.0,12.8,,,,12.8,12.8,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.49,1.2,16.5,64,,,16.5,64,,,16.5,64,0.0,16.5,,,,16.5,16.5,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.53,1.4,18.5,53,,,18.5,53,,,18.5,53,0.0,18.5,,,,18.5,18.5,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.66,1.0,16.0,43,,,16.0,43,,,16.0,43,0.0,16.0,,,,16.0,16.0,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.37,1.0,17.5,47,,,17.5,47,,,17.5,47,0.0,17.5,,,,17.5,17.5,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.44,1.0,16.1,52,,,16.1,52,,,16.1,52,0.0,16.1,,,,16.1,16.1,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.07,1.2,16.7,72,,,16.7,72,,,16.7,72,0.0,16.7,,,,16.7,16.7,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.69,1.2,18.1,83,,,18.1,83,,,18.1,83,0.0,18.1,,,,18.1,18.1,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,0.95,1.4,20.4,81,,,20.4,81,,,20.4,81,0.0,20.4,,,,20.4,20.4,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.26,1.0,18.7,80,,,18.7,80,,,18.7,80,0.0,18.7,,,,18.7,18.7,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.08,1.2,18.1,86,,,18.1,86,,,18.1,86,0.0,18.1,,,,18.1,18.1,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.21,1.0,20.1,69,,,20.1,69,,,20.1,69,0.0,20.1,,,,20.1,20.1,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.12,1.6,18.8,61,,,18.8,61,,,18.8,61,0.0,18.8,,,,18.8,18.8,,,6.5,11.5,7.0,7.8,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.47,1.0,21.4,65,,,21.4,65,,,21.4,65,0.0,21.4,,,,21.4,21.4,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,0.61,1.6,19.1,43,,,19.1,43,,,19.1,43,0.0,19.1,,,,19.1,19.1,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.36,1.2,16.6,64,,,16.6,64,,,16.6,64,0.0,16.6,,,,16.6,16.6,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.76,1.6,17.7,62,,,17.7,62,,,17.7,62,0.0,17.7,,,,17.7,17.7,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.41,1.2,17.6,60,,,17.6,60,,,17.6,60,0.0,17.6,,,,17.6,17.6,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,1.3,1.0,18.6,61,,,18.6,61,,,18.6,61,0.0,18.6,,,,18.6,18.6,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.31,1.0,17.9,68,,,17.9,68,,,17.9,68,0.0,17.9,,,,17.9,17.9,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,0.64,1.6,18.1,80,,,18.1,80,,,18.1,80,0.0,18.1,,,,18.1,18.1,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,0.94,1.0,20.8,66,,,20.8,66,,,20.8,66,0.0,20.8,,,,20.8,20.8,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.55,1.0,20.1,72,,,20.1,72,,,20.1,72,0.0,20.1,,,,20.1,20.1,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.38,1.2,19.3,75,,,19.3,75,,,19.3,75,0.0,19.3,,,,19.3,19.3,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.62,1.6,19.2,80,,,19.2,80,,,19.2,80,0.0,19.2,,,,19.2,19.2,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.2,1.0,20.3,78,,,20.3,78,,,20.3,78,0.0,20.3,,,,20.3,20.3,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.08,1.0,18.8,63,,,18.8,63,,,18.8,63,0.0,18.8,,,,18.8,18.8,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Naturally Ventilated,,,,,,,,0.99,1.0,21.3,65,,,21.3,65,,,21.3,65,0.0,21.3,,,,21.3,21.3,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.93,1.2,18.0,78,,,18.0,78,,,18.0,78,0.0,18.0,,,,18.0,18.0,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.65,1.6,18.7,81,,,18.7,81,,,18.7,81,0.0,18.7,,,,18.7,18.7,,,14.3,15.6,11.6,13.9,,
Transition Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.6,1.4,18.5,80,,,18.5,80,,,18.5,80,0.0,18.5,,,,18.5,18.5,,,14.3,15.6,11.6,13.9,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.76,1.0,17.4,68,,,17.4,68,,,17.4,68,0.0,17.4,,,,17.4,17.4,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.49,1.2,18.4,73,,,18.4,73,,,18.4,73,0.0,18.4,,,,18.4,18.4,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Convection heating,,,,,,,,1.96,1.2,12.7,51,,,12.7,51,,,12.7,51,0.0,12.7,,,,12.7,12.7,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.62,1.6,15.5,60,,,15.5,60,,,15.5,60,0.0,15.5,,,,15.5,15.5,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.98,1.2,15.5,59,,,15.5,59,,,15.5,59,0.0,15.5,,,,15.5,15.5,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.09,1.0,21.9,42,,,21.9,42,,,21.9,42,0.0,21.9,,,,21.9,21.9,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.06,1.2,14.9,61,,,14.9,61,,,14.9,61,0.0,14.9,,,,14.9,14.9,,,17.9,6.1,8.4,9.5,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.65,1.0,12.6,62,,,12.6,62,,,12.6,62,0.0,12.6,,,,12.6,12.6,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.31,1.0,14.1,53,,,14.1,53,,,14.1,53,0.0,14.1,,,,14.1,14.1,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.44,1.2,16.2,65,,,16.2,65,,,16.2,65,0.0,16.2,,,,16.2,16.2,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Convection heating,,,,,,,,0.63,1.4,13.4,64,,,13.4,64,,,13.4,64,0.0,13.4,,,,13.4,13.4,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.06,1.2,16.1,56,,,16.1,56,,,16.1,56,0.0,16.1,,,,16.1,16.1,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.63,1.2,17.3,63,,,17.3,63,,,17.3,63,0.0,17.3,,,,17.3,17.3,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Convection heating,,,,,,,,0.89,1.2,17.5,66,,,17.5,66,,,17.5,66,0.0,17.5,,,,17.5,17.5,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.99,1.2,18.5,66,,,18.5,66,,,18.5,66,0.0,18.5,,,,18.5,18.5,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Convection heating,,,,,,,,1.13,1.2,18.4,60,,,18.4,60,,,18.4,60,0.0,18.4,,,,18.4,18.4,,,6.5,11.5,7.0,7.8,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.34,1.2,18.3,49,,,18.3,49,,,18.3,49,0.0,18.3,,,,18.3,18.3,,,14.3,15.6,11.6,13.9,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.02,1.0,17.8,69,,,17.8,69,,,17.8,69,0.0,17.8,,,,17.8,17.8,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.39,1.2,16.1,69,,,16.1,69,,,16.1,69,0.0,16.1,,,,16.1,16.1,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.38,1.2,15.4,60,,,15.4,60,,,15.4,60,0.0,15.4,,,,15.4,15.4,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,0.82,1.2,14.5,61,,,14.5,61,,,14.5,61,0.0,14.5,,,,14.5,14.5,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.38,2.0,13.9,52,,,13.9,52,,,13.9,52,0.0,13.9,,,,13.9,13.9,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.09,1.0,12.2,60,,,12.2,60,,,12.2,60,0.0,12.2,,,,12.2,12.2,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.87,1.2,14.1,66,,,14.1,66,,,14.1,66,0.0,14.1,,,,14.1,14.1,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.29,1.2,15.3,60,,,15.3,60,,,15.3,60,0.0,15.3,,,,15.3,15.3,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.33,1.2,21.8,38,,,21.8,38,,,21.8,38,0.0,21.8,,,,21.8,21.8,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Convection heating,,,,,,,,1.01,1.2,12.9,61,,,12.9,61,,,12.9,61,0.0,12.9,,,,12.9,12.9,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.26,1.4,15.0,58,,,15.0,58,,,15.0,58,0.0,15.0,,,,15.0,15.0,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.08,1.6,12.9,40,,,12.9,40,,,12.9,40,0.0,12.9,,,,12.9,12.9,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.07,1.0,12.8,70,,,12.8,70,,,12.8,70,0.0,12.8,,,,12.8,12.8,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.59,1.0,24.1,24,,,24.1,24,,,24.1,24,0.0,24.1,,,,24.1,24.1,,,5.7,6.8,2.5,3.2,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Study,,Convection heating,,,,,,,,2.18,2.0,14.0,70,,,14.0,70,,,14.0,70,0.0,14.0,,,,14.0,14.0,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.32,1.0,17.0,73,,,17.0,73,,,17.0,73,0.0,17.0,,,,17.0,17.0,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.09,1.2,14.5,53,,,14.5,53,,,14.5,53,0.0,14.5,,,,14.5,14.5,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Convection heating,,,,,,,,1.34,1.2,15.1,66,,,15.1,66,,,15.1,66,0.0,15.1,,,,15.1,15.1,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.79,2.0,14.7,37,,,14.7,37,,,14.7,37,0.0,14.7,,,,14.7,14.7,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.04,1.0,13.9,59,,,13.9,59,,,13.9,59,0.0,13.9,,,,13.9,13.9,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.72,1.0,12.7,68,,,12.7,68,,,12.7,68,0.0,12.7,,,,12.7,12.7,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,1.35,1.0,15.1,64,,,15.1,64,,,15.1,64,0.0,15.1,,,,15.1,15.1,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.72,1.2,14.1,72,,,14.1,72,,,14.1,72,0.0,14.1,,,,14.1,14.1,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Bedroom,,Naturally Ventilated,,,,,,,,2.02,1.0,16.8,47,,,16.8,47,,,16.8,47,0.0,16.8,,,,16.8,16.8,,,7.1,5.6,11.6,14.3,,
Winter Season,Shanghai City,Hot summer and cold winter zone,Residential,Living room,,Naturally Ventilated,,,,,,,,1.54,1.5,13.2,60,,,13.2,60,,,13.2,60,0.0,13.2,,,,13.2,13.2,,,8.2,6.8,5.3,6.3,,
