Season,City,Climate Zone,Building Type,Building Function,Floors,Building Operation Mode,Room Length x Width (m^2),Room Height (m),Sex,Age,Height (m),Weight (kg),Living Years,Clothing Insulation (clo),Metabolic Rate (met),Indoor Air Temperature (¡æ),Indoor Relative Humidity (%),Indoor Air Velocity (m/s),Globe Temperature (¡æ),Indoor Air Temperature 1 (¡æ),Indoor Relative Humidity 1 (%),Indoor Air Velocity 1 (m/s),Globe Temperature 1 (¡æ),Indoor Air Temperature 2 (¡æ),Indoor Relative Humidity 2 (%),Indoor Air Velocity 2 (m/s),Globe Temperature 2 (¡æ),Roof Temperature (¡æ),Wall Temperature (¡æ),Floor Temperature (¡æ),Operative Temperature (¡æ),Mean Radiant Temperature (¡æ),Radiant Temperature Asymmetry (¡æ),PMV,PPD,Real-Time Outdoor Temperature (¡æ),Mean Daily Outdoor Temperature (¡æ),Monthly Mean Outdoor Temperature (¡æ),7-Day Running Mean Outdoor Temperature (¡æ),15-Day Running Mean Outdoor Temperature (¡æ),Mean Daily Outdoor Relative Humidity (%),Mean Daily Outdoor Air Velocity (m/s)
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,13.0,65,0.12,,13.0,65,0.12,,13.0,65,0.0,13.0,,,,13.0,13.0,,-2.15,83.2,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,14.0,60,0.12,,14.0,60,0.12,,14.0,60,0.0,14.0,,,,14.0,14.0,,-1.93,73.88,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,14.0,66,0.12,,14.0,66,0.12,,14.0,66,0.0,14.0,,,,14.0,14.0,,-1.91,72.66,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,13.0,64,0.12,,13.0,64,0.12,,13.0,64,0.0,13.0,,,,13.0,13.0,,-2.15,83.35,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,14.0,60,0.12,,14.0,60,0.12,,14.0,60,0.0,14.0,,,,14.0,14.0,,-1.93,73.88,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,14.0,66,0.01,,14.0,66,0.01,,14.0,66,0.0,14.0,,,,14.0,14.0,,-1.75,64.42,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,13.0,64,0.01,,13.0,64,0.01,,13.0,64,0.0,13.0,,,,13.0,13.0,,-1.99,76.62,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,14.0,60,0.01,,14.0,60,0.01,,14.0,60,0.0,14.0,,,,14.0,14.0,,-1.77,65.74,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,14.0,66,0.01,,14.0,66,0.01,,14.0,66,0.0,14.0,,,,14.0,14.0,,-1.75,64.42,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,13.0,66,0.01,,13.0,66,0.01,,13.0,66,0.0,13.0,,,,13.0,13.0,,-1.99,76.26,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,14.0,62,0.01,,14.0,62,0.01,,14.0,62,0.0,14.0,,,,14.0,14.0,,-1.76,65.3,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.13,1.0,12.5,78,0.01,,12.5,78,0.01,,12.5,78,0.0,12.5,,,,12.5,12.5,,-2.42,91.62,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,19.0,65,0.02,,19.0,65,0.02,,19.0,65,0.0,19.0,,,,19.0,19.0,,-0.62,13.16,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.01,1.0,18.0,75,0.02,,18.0,75,0.02,,18.0,75,0.0,18.0,,,,18.0,18.0,,-1.26,38.29,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,13.0,74,0.01,,13.0,74,0.01,,13.0,74,0.0,13.0,,,,13.0,13.0,,-2.19,84.76,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,14.5,84,0.01,,14.5,84,0.01,,14.5,84,0.0,14.5,,,,14.5,14.5,,-1.77,65.6,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,12.5,78,0.01,,12.5,78,0.01,,12.5,78,0.0,12.5,,,,12.5,12.5,,-2.3,88.45,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,50,0.01,,18.0,50,0.01,,18.0,50,0.0,18.0,,,,18.0,18.0,,-1.05,28.28,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,50,0.01,,18.0,50,0.01,,18.0,50,0.0,18.0,,,,18.0,18.0,,-1.05,28.28,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,50,0.01,,18.0,50,0.01,,18.0,50,0.0,18.0,,,,18.0,18.0,,-1.05,28.28,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.14,1.0,17.0,50,0.01,,17.0,50,0.01,,17.0,50,0.0,17.0,,,,17.0,17.0,,-1.36,43.56,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,52,0.01,,18.0,52,0.01,,18.0,52,0.0,18.0,,,,18.0,18.0,,-1.04,27.8,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,52,0.01,,18.0,52,0.01,,18.0,52,0.0,18.0,,,,18.0,18.0,,-1.04,27.8,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,21.0,58,0.02,,21.0,58,0.02,,21.0,58,0.0,21.0,,,,21.0,21.0,,-0.32,7.21,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,19.0,84,0.02,,19.0,84,0.02,,19.0,84,0.0,19.0,,,,19.0,19.0,,-0.7,15.3,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.06,1.0,17.5,64,0.02,,17.5,64,0.02,,17.5,64,0.0,17.5,,,,17.5,17.5,,-1.34,42.52,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.06,1.0,18.0,60,0.02,,18.0,60,0.02,,18.0,60,0.0,18.0,,,,18.0,18.0,,-1.23,36.73,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.06,1.0,17.0,64,0.02,,17.0,64,0.02,,17.0,64,0.0,17.0,,,,17.0,17.0,,-1.47,49.71,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,17.5,64,0.02,,17.5,64,0.02,,17.5,64,0.0,17.5,,,,17.5,17.5,,-1.0,26.29,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,18.0,60,0.02,,18.0,60,0.02,,18.0,60,0.0,18.0,,,,18.0,18.0,,-0.9,22.16,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,17.0,64,0.02,,17.0,64,0.02,,17.0,64,0.0,17.0,,,,17.0,17.0,,-1.12,31.81,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,18.0,62,0.02,,18.0,62,0.02,,18.0,62,0.0,18.0,,,,18.0,18.0,,-0.89,21.74,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,18.0,62,0.02,,18.0,62,0.02,,18.0,62,0.0,18.0,,,,18.0,18.0,,-0.89,21.74,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.86,1.0,17.0,60,0.02,,17.0,60,0.02,,17.0,60,0.0,17.0,,,,17.0,17.0,,-2.0,77.06,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.89,1.0,18.0,62,0.02,,18.0,62,0.02,,18.0,62,0.0,18.0,,,,18.0,18.0,,-1.62,57.53,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.89,1.0,18.0,62,0.02,,18.0,62,0.02,,18.0,62,0.0,18.0,,,,18.0,18.0,,-1.62,57.53,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,17.0,62,0.02,,17.0,62,0.02,,17.0,62,0.0,17.0,,,,17.0,17.0,,-1.04,28.15,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.04,1.0,17.5,62,0.02,,17.5,62,0.02,,17.5,62,0.0,17.5,,,,17.5,17.5,,-1.38,44.83,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,60,0.02,,18.0,60,0.02,,18.0,60,0.0,18.0,,,,18.0,18.0,,-0.99,25.93,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,17.0,62,0.02,,17.0,62,0.02,,17.0,62,0.0,17.0,,,,17.0,17.0,,-1.24,37.16,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.86,1.0,17.0,62,0.01,,17.0,62,0.01,,17.0,62,0.0,17.0,,,,17.0,17.0,,-1.99,76.59,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.86,1.0,16.0,62,0.01,,16.0,62,0.01,,16.0,62,0.0,16.0,,,,16.0,16.0,,-2.29,88.13,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,17.0,62,0.01,,17.0,62,0.01,,17.0,62,0.0,17.0,,,,17.0,17.0,,-1.24,37.16,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,62,0.01,,16.0,62,0.01,,16.0,62,0.0,16.0,,,,16.0,16.0,,-1.49,50.43,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,56,0.01,,16.0,56,0.01,,16.0,56,0.0,16.0,,,,16.0,16.0,,-1.52,52.0,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,15.0,62,0.01,,15.0,62,0.01,,15.0,62,0.0,15.0,,,,15.0,15.0,,-1.86,70.5,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,13.5,54,0.01,,13.5,54,0.01,,13.5,54,0.0,13.5,,,,13.5,13.5,,-2.28,87.85,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.13,1.0,15.0,60,0.05,,15.0,60,0.05,,15.0,60,0.0,15.0,,,,15.0,15.0,,-1.85,69.7,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,0.86,1.0,14.0,64,0.05,,14.0,64,0.05,,14.0,64,0.0,14.0,,,,14.0,14.0,,-2.88,98.46,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.13,1.0,13.5,54,0.05,,13.5,54,0.05,,13.5,54,0.0,13.5,,,,13.5,13.5,,-2.26,86.98,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,15.0,68,0.02,,15.0,68,0.02,,15.0,68,0.0,15.0,,,,15.0,15.0,,-1.84,69.15,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,14.0,72,0.02,,14.0,72,0.02,,14.0,72,0.0,14.0,,,,14.0,14.0,,-2.08,80.4,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,13.0,72,0.02,,13.0,72,0.02,,13.0,72,0.0,13.0,,,,13.0,13.0,,-2.2,85.04,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,15.0,50,0.01,,15.0,50,0.01,,15.0,50,0.0,15.0,,,,15.0,15.0,,-1.79,66.86,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,44,0.01,,16.0,44,0.01,,16.0,44,0.0,16.0,,,,16.0,16.0,,-1.57,55.13,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,17.5,48,0.01,,17.5,48,0.01,,17.5,48,0.0,17.5,,,,17.5,17.5,,-1.18,34.55,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,15.0,54,0.01,,15.0,54,0.01,,15.0,54,0.0,15.0,,,,15.0,15.0,,-1.9,72.28,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,16.0,44,0.01,,16.0,44,0.01,,16.0,44,0.0,16.0,,,,16.0,16.0,,-1.69,61.56,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.12,1.0,16.0,56,0.01,,16.0,56,0.01,,16.0,56,0.0,16.0,,,,16.0,16.0,,-1.64,58.46,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,15.0,56,0.01,,15.0,56,0.01,,15.0,56,0.0,15.0,,,,15.0,15.0,,-1.77,65.46,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,46,0.01,,16.0,46,0.01,,16.0,46,0.0,16.0,,,,16.0,16.0,,-1.56,54.61,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,56,0.01,,16.0,56,0.01,,16.0,56,0.0,16.0,,,,16.0,16.0,,-1.52,52.0,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.08,1.0,15.0,56,0.01,,15.0,56,0.01,,15.0,56,0.0,15.0,,,,15.0,15.0,,-1.99,76.53,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.08,1.0,16.0,56,0.01,,16.0,56,0.01,,16.0,56,0.0,16.0,,,,16.0,16.0,,-1.73,63.49,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,14.5,60,0.01,,14.5,60,0.01,,14.5,60,0.0,14.5,,,,14.5,14.5,,-1.87,70.93,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,14.5,52,0.01,,14.5,52,0.01,,14.5,52,0.0,14.5,,,,14.5,14.5,,-1.91,72.63,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,16.0,74,0.01,,16.0,74,0.01,,16.0,74,0.0,16.0,,,,16.0,16.0,,-1.43,47.32,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.33,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-0.85,20.42,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.01,1.0,17.5,54,0.02,,17.5,54,0.02,,17.5,54,0.0,17.5,,,,17.5,17.5,,-1.51,51.59,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.01,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.49,50.44,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.03,27.65,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.2,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.07,29.45,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.13,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.22,36.22,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.2,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.07,29.45,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,17.5,58,0.02,,17.5,58,0.02,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.13,32.04,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,17.5,58,0.01,,17.5,58,0.01,,17.5,58,0.0,17.5,,,,17.5,17.5,,-1.13,32.04,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.27,1.0,18.0,45,0.02,,18.0,45,0.02,,18.0,45,0.0,18.0,,,,18.0,18.0,,-0.89,22.01,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.17,1.0,18.0,44,0.02,,18.0,44,0.02,,18.0,44,0.0,18.0,,,,18.0,18.0,,-1.08,29.73,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,17.5,64,0.02,,17.5,64,0.02,,17.5,64,0.0,17.5,,,,17.5,17.5,,-1.0,26.29,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.23,1.0,16.5,47,0.02,,16.5,47,0.02,,16.5,47,0.0,16.5,,,,16.5,16.5,,-1.33,42.14,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Air conditioning heating,,,,,,,,1.01,1.0,17.0,68,0.02,,17.0,68,0.02,,17.0,68,0.0,17.0,,,,17.0,17.0,,-1.57,55.15,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,8.0,82,0.1,,8.0,82,0.1,,8.0,82,0.0,8.0,,,,8.0,8.0,,-3.56,99.97,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,9.0,84,0.09,,9.0,84,0.09,,9.0,84,0.0,9.0,,,,9.0,9.0,,-3.3,99.83,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,10.0,84,0.1,,10.0,84,0.1,,10.0,84,0.0,10.0,,,,10.0,10.0,,-3.04,99.29,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.41,1.0,8.0,82,0.01,,8.0,82,0.01,,8.0,82,0.0,8.0,,,,8.0,8.0,,-2.77,97.6,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.41,1.0,9.0,84,0.01,,9.0,84,0.01,,9.0,84,0.0,9.0,,,,9.0,9.0,,-2.54,94.39,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.41,1.0,10.0,84,0.01,,10.0,84,0.01,,10.0,84,0.0,10.0,,,,10.0,10.0,,-2.32,88.97,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.56,1.0,8.0,82,0.02,,8.0,82,0.02,,8.0,82,0.0,8.0,,,,8.0,8.0,,-2.42,91.7,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.56,1.0,9.0,84,0.02,,9.0,84,0.02,,9.0,84,0.0,9.0,,,,9.0,9.0,,-2.2,85.21,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.54,1.0,11.0,84,0.02,,11.0,84,0.02,,11.0,84,0.0,11.0,,,,11.0,11.0,,-1.82,68.33,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,8.0,82,0.03,,8.0,82,0.03,,8.0,82,0.0,8.0,,,,8.0,8.0,,-3.56,99.97,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,9.0,84,0.02,,9.0,84,0.02,,9.0,84,0.0,9.0,,,,9.0,9.0,,-3.3,99.83,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.13,1.0,11.0,84,0.01,,11.0,84,0.01,,11.0,84,0.0,11.0,,,,11.0,11.0,,-2.78,97.67,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.49,1.0,8.0,82,0.02,,8.0,82,0.02,,8.0,82,0.0,8.0,,,,8.0,8.0,,-2.56,94.73,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.49,1.0,9.0,84,0.02,,9.0,84,0.02,,9.0,84,0.0,9.0,,,,9.0,9.0,,-2.34,89.62,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.49,1.0,11.0,84,0.01,,11.0,84,0.01,,11.0,84,0.0,11.0,,,,11.0,11.0,,-1.91,72.59,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.18,1.0,9.0,84,0.01,,9.0,84,0.01,,9.0,84,0.0,9.0,,,,9.0,9.0,,-3.14,99.58,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.18,1.0,8.0,82,0.02,,8.0,82,0.02,,8.0,82,0.0,8.0,,,,8.0,8.0,,-3.39,99.91,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.18,1.0,9.0,84,0.02,,9.0,84,0.02,,9.0,84,0.0,9.0,,,,9.0,9.0,,-3.14,99.58,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.56,1.0,9.0,82,0.12,,9.0,82,0.12,,9.0,82,0.0,9.0,,,,9.0,9.0,,-2.25,86.81,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.56,1.0,8.0,82,0.12,,8.0,82,0.12,,8.0,82,0.0,8.0,,,,8.0,8.0,,-2.45,92.38,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.56,1.0,9.0,84,0.11,,9.0,84,0.11,,9.0,84,0.0,9.0,,,,9.0,9.0,,-2.23,85.96,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.27,1.0,9.0,84,0.06,,9.0,84,0.06,,9.0,84,0.0,9.0,,,,9.0,9.0,,-2.89,98.54,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.27,1.0,8.0,82,0.05,,8.0,82,0.05,,8.0,82,0.0,8.0,,,,8.0,8.0,,-3.13,99.57,,,,,,,
Winter Season,"Henan Province, Nanyang City",Hot summer and cold winter zone,Residential,,,Naturally Ventilated,,,,,,,,1.27,1.0,9.0,82,0.05,,9.0,82,0.05,,9.0,82,0.0,9.0,,,,9.0,9.0,,-2.9,98.58,,,,,,,
